gene	pDN	pGOF	pLOF	pDN_missing	pGOF_missing	pLOF_missing	pfam_family	is_singleton_family_badonyi	pDN_familyresid	pGOF_familyresid	pLOF_familyresid	pDN_familyresid_missing	pGOF_familyresid_missing	pLOF_familyresid_missing
SLC2A10	0.77067	0.738848	0.263252	0.0	0.0	0.0	PF00083	0	0.034371750000000034	0.011233749999999931	-0.002103500000000036	0.0	0.0	0.0
SLC2A2	0.815648	0.739745	0.164582	0.0	0.0	0.0	PF00083	0	0.07934975000000011	0.012130749999999968	-0.10077350000000002	0.0	0.0	0.0
SLC33A1	0.733682	0.660594	0.269897	0.0	0.0	0.0	PF13000	1	0.0	0.0	0.0	1.0	1.0	1.0
SLC35A1	0.664076	0.62161	0.32928	0.0	0.0	0.0	PF04142	0	0.10707999999999995	-0.008045999999999998	-0.11065949999999997	0.0	0.0	0.0
SLC35A2	0.449916	0.637702	0.550599	0.0	0.0	0.0	PF04142	0	-0.10708000000000006	0.008045999999999998	0.11065949999999997	0.0	0.0	0.0
SLC35C1	0.755693	0.748002	0.214717	0.0	0.0	0.0	PF03151	0	-0.03517300000000001	-0.03914249999999997	0.011631499999999989	0.0	0.0	0.0
SLC35D1	0.826039	0.826287	0.191454	0.0	0.0	0.0	PF03151	0	0.03517300000000001	0.03914250000000008	-0.011631499999999989	0.0	0.0	0.0
SLC37A4	0.776895	0.610362	0.241888	0.0	0.0	0.0	PF07690	0	0.06251475000000006	-0.08125474999999993	-0.02701962499999988	0.0	0.0	0.0
SLC38A3	0.610947	0.732566	0.361258	0.0	0.0	0.0	PF01490	0	-0.028955500000000023	-0.03160049999999992	0.057039000000000006	0.0	0.0	0.0
SLC38A8	0.668858	0.795767	0.24718	0.0	0.0	0.0	PF01490	0	0.028955499999999912	0.03160050000000003	-0.057039000000000006	0.0	0.0	0.0
SLC39A14	0.717833	0.750741	0.291136	0.0	0.0	0.0	PF02535	0	0.053259500000000015	0.04050049999999994	-0.067193	0.0	0.0	0.0
SLC39A4	0.746462	0.767108	0.200025	0.0	0.0	0.0	PF21116	1	0.0	0.0	0.0	1.0	1.0	1.0
SLC39A8	0.611314	0.66974	0.425522	0.0	0.0	0.0	PF02535	0	-0.053259500000000015	-0.04050050000000005	0.067193	0.0	0.0	0.0
SLC40A1	0.600934	0.542975	0.511313	0.0	0.0	0.0	PF06963	1	0.0	0.0	0.0	1.0	1.0	1.0
SLC45A2	0.78293	0.668968	0.239892	0.0	0.0	0.0	PF07690	0	0.06854975000000008	-0.022648749999999884	-0.02901562499999988	0.0	0.0	0.0
SLC46A1	0.767089	0.64247	0.208794	0.0	0.0	0.0	PF07690	0	0.05270875000000008	-0.049146749999999906	-0.060113624999999865	0.0	0.0	0.0
SLC4A11	0.777181	0.721911	0.283764	0.0	0.0	0.0	PF00955	1	0.0	0.0	0.0	1.0	1.0	1.0
SLC4A4	0.557623	0.599086	0.534295	0.0	0.0	0.0	PF07565	1	0.0	0.0	0.0	1.0	1.0	1.0
SLC52A2	0.715628	0.756265	0.216526	0.0	0.0	0.0	PF06237	0	-0.007611499999999993	0.04079999999999995	0.00044749999999998957	0.0	0.0	0.0
SLC52A3	0.730851	0.674665	0.215631	0.0	0.0	0.0	PF06237	0	0.007611499999999993	-0.04080000000000006	-0.00044750000000001733	0.0	0.0	0.0
SLC5A5	0.793935	0.853236	0.180894	0.0	0.0	0.0	PF00474	1	0.0	0.0	0.0	1.0	1.0	1.0
SLC6A1	0.563949	0.717147	0.495187	0.0	0.0	0.0	PF00209	0	-0.03461650000000005	-0.046269000000000005	0.06834749999999995	0.0	0.0	0.0
SLC6A19	0.739719	0.83979	0.207051	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SLC6A3	0.618538	0.781575	0.417118	0.0	0.0	0.0	PF00209	0	0.01997249999999995	0.018159000000000036	-0.00972150000000005	0.0	0.0	0.0
SLC6A5	0.746642	0.81811	0.288898	0.0	0.0	0.0	PF00209	0	0.14807649999999994	0.05469400000000002	-0.13794150000000005	0.0	0.0	0.0
SLC6A8	0.465133	0.736832	0.506155	0.0	0.0	0.0	PF00209	0	-0.13343250000000006	-0.02658399999999994	0.07931549999999998	0.0	0.0	0.0
SLC6A9	0.781401	0.82481	0.224722	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SLC9A1	0.641249	0.740377	0.463747	0.0	0.0	0.0	PF00999	1	0.0	0.0	0.0	1.0	1.0	1.0
SLC9A6	0.498231	0.669413	0.551799	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SLCO2A1	0.762426	0.702969	0.258535	0.0	0.0	0.0	PF07648	0	0.030833	0.03359599999999996	-0.0241305	0.0	0.0	0.0
SLITRK6	0.642692	0.705727	0.409859	0.0	0.0	0.0	PF13855	0	-0.044870500000000035	-0.03583375	0.05640249999999997	0.0	0.0	0.0
SLURP1	0.633125	0.635866	0.2315	0.0	0.0	0.0	PF00021	1	0.0	0.0	0.0	1.0	1.0	1.0
SLX4	0.422199	0.160906	0.487433	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SMAD3	0.5102	0.482532	0.654945	0.0	0.0	0.0	PF03165	0	0.02566699999999994	0.08849166666666669	0.00021333333333339866	0.0	0.0	0.0
SMAD4	0.328785	0.333391	0.824066	0.0	0.0	0.0	PF03165	0	-0.15574800000000005	-0.06064933333333333	0.16933433333333336	0.0	0.0	0.0
SMAD9	0.614614	0.366198	0.485184	0.0	0.0	0.0	PF03165	0	0.13008099999999995	-0.027842333333333302	-0.1695476666666666	0.0	0.0	0.0
SMARCA4	0.255514	0.334614	0.839831	0.0	0.0	0.0	PF07533	0	-0.02396366666666666	0.05101200000000006	0.024445999999999968	0.0	0.0	0.0
SMARCAL1	0.770686	0.451362	0.279156	0.0	0.0	0.0	PF07443	1	0.0	0.0	0.0	1.0	1.0	1.0
SMARCB1	0.264818	0.327139	0.804883	0.0	0.0	0.0	PF21459	1	0.0	0.0	0.0	1.0	1.0	1.0
SMARCC2	0.209405	0.224888	0.863676	0.0	0.0	0.0	PF00249	1	0.0	0.0	0.0	1.0	1.0	1.0
SMARCE1	0.371971	0.356241	0.750285	0.0	0.0	0.0	PF00505	0	-0.06375666666666668	0.0013808888888888204	0.026324999999999932	0.0	0.0	0.0
SMC1A	0.303938	0.356449	0.687895	0.0	0.0	0.0	PF06470	1	0.0	0.0	0.0	1.0	1.0	1.0
SMCHD1	0.294889	0.276318	0.660772	0.0	0.0	0.0	PF13589	1	0.0	0.0	0.0	1.0	1.0	1.0
SMG8	0.438139	0.380488	0.535538	0.0	0.0	0.0	PF10220	1	0.0	0.0	0.0	1.0	1.0	1.0
SMO	0.664882	0.770251	0.320542	0.0	0.0	0.0	PF01534	0	0.0701449999999999	0.04178150000000003	-0.07534125000000003	0.0	0.0	0.0
SMOC1	0.70076	0.635777	0.306796	0.0	0.0	0.0	PF07648	0	-0.030833	-0.03359599999999996	0.0241305	0.0	0.0	0.0
SMOC2	0.745606	0.676056	0.263315	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SMPD1	0.551889	0.670684	0.334756	0.0	0.0	0.0	PF19272	1	0.0	0.0	0.0	1.0	1.0	1.0
SMPD4	0.512044	0.568389	0.546541	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SMS	0.293692	0.304584	0.650064	0.0	0.0	0.0	PF17284	1	0.0	0.0	0.0	1.0	1.0	1.0
SNAI2	0.540278	0.421879	0.721178	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SNAP25	0.489722	0.721997	0.563912	0.0	0.0	0.0	PF00835	1	0.0	0.0	0.0	1.0	1.0	1.0
SNAP29	0.825084	0.766985	0.160914	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SNCA	0.692872	0.823381	0.448136	0.0	0.0	0.0	PF01387	1	0.0	0.0	0.0	1.0	1.0	1.0
SNORD118	0.622559	0.560552	0.372742	1.0	1.0	1.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SNRPB	0.554749	0.252467	0.769586	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SNRPN	0.740609	0.478454	0.498457	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SNUPN	0.478127	0.323501	0.443749	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SNX10	0.576302	0.631218	0.31033	0.0	0.0	0.0	PF00787	1	0.0	0.0	0.0	1.0	1.0	1.0
SNX14	0.665582	0.711861	0.292341	0.0	0.0	0.0	PF08628	1	0.0	0.0	0.0	1.0	1.0	1.0
SON	0.175363	0.130556	0.841227	0.0	0.0	0.0	PF14709	1	0.0	0.0	0.0	1.0	1.0	1.0
SOS1	0.364537	0.49537	0.648143	0.0	0.0	0.0	PF00617	1	0.0	0.0	0.0	1.0	1.0	1.0
SOX10	0.374595	0.291328	0.856337	0.0	0.0	0.0	PF00505	0	-0.06113266666666667	-0.06353211111111118	0.13237699999999997	0.0	0.0	0.0
SOX11	0.290049	0.31304	0.82767	0.0	0.0	0.0	PF00505	0	-0.14567866666666668	-0.04182011111111117	0.10370999999999997	0.0	0.0	0.0
SOX2	0.517906	0.340974	0.82549	0.0	0.0	0.0	PF00505	0	0.0821783333333333	-0.013886111111111155	0.1015299999999999	0.0	0.0	0.0
SOX3	0.466405	0.342148	0.811161	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SOX5	0.320255	0.30661	0.84463	0.0	0.0	0.0	PF00505	0	-0.11547266666666667	-0.04825011111111116	0.12066999999999994	0.0	0.0	0.0
SOX6	0.362664	0.312293	0.834528	0.0	0.0	0.0	PF00505	0	-0.0730636666666667	-0.04256711111111117	0.110568	0.0	0.0	0.0
SOX9	0.310891	0.24104	0.866643	0.0	0.0	0.0	PF00505	0	-0.1248366666666667	-0.11382011111111115	0.142683	0.0	0.0	0.0
SPAG1	0.720503	0.667462	0.21295	0.0	0.0	0.0	PF13877	1	0.0	0.0	0.0	1.0	1.0	1.0
SPARC	0.470793	0.505181	0.539621	0.0	0.0	0.0	PF09289	1	0.0	0.0	0.0	1.0	1.0	1.0
SPAST	0.487517	0.47248	0.67962	0.0	0.0	0.0	PF00004	0	-0.1446090909090909	-0.008241090909090865	0.24899927272727274	0.0	0.0	0.0
SPATA7	0.677151	0.639916	0.3594	0.0	0.0	0.0	PF15244	1	0.0	0.0	0.0	1.0	1.0	1.0
SPEG	0.464078	0.556985	0.669737	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SPEN	0.120769	0.153164	0.916867	0.0	0.0	0.0	PF20809	1	0.0	0.0	0.0	1.0	1.0	1.0
SPG11	0.59579	0.430635	0.370656	0.0	0.0	0.0	PF14649	1	0.0	0.0	0.0	1.0	1.0	1.0
SPINK5	0.641701	0.412748	0.379645	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SPINT2	0.685005	0.628742	0.284181	0.0	0.0	0.0	PF00014	1	0.0	0.0	0.0	1.0	1.0	1.0
SPOP	0.344377	0.355698	0.745283	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SPR	0.716553	0.548359	0.241881	0.0	0.0	0.0	PF00106	0	-0.03502012499999996	-0.05431275000000002	-0.01510499999999998	0.0	0.0	0.0
SPRED1	0.398951	0.433339	0.643147	0.0	0.0	0.0	PF05210	1	0.0	0.0	0.0	1.0	1.0	1.0
SPRTN	0.366054	0.18591	0.678706	0.0	0.0	0.0	PF10263	1	0.0	0.0	0.0	1.0	1.0	1.0
SPTAN1	0.536694	0.667138	0.513246	0.0	0.0	0.0	PF13499	0	-0.12810880000000002	-0.015537399999999923	0.08903879999999997	0.0	0.0	0.0
SPTBN1	0.468644	0.694671	0.554431	0.0	0.0	0.0	PF00307	0	-0.12616049999999995	-0.02329287499999988	0.09387787500000006	0.0	0.0	0.0
SPTBN2	0.732413	0.794605	0.245257	0.0	0.0	0.0	PF00307	0	0.13760850000000002	0.07664112500000009	-0.21529612499999995	0.0	0.0	0.0
SPTBN4	0.520938	0.752003	0.513689	0.0	0.0	0.0	PF00307	0	-0.07386649999999995	0.03403912500000006	0.053135875	0.0	0.0	0.0
SRC	0.54449	0.737329	0.697332	0.0	0.0	0.0	PF07714	0	-0.018513	0.04802266666666655	0.20670550000000004	0.0	0.0	0.0
SRCAP	0.306781	0.247059	0.757404	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SRD5A2	0.798091	0.754783	0.16137	0.0	0.0	0.0	PF02544	1	0.0	0.0	0.0	1.0	1.0	1.0
SRD5A3	0.721376	0.645257	0.208612	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SRRM2	0.264208	0.258018	0.794605	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SRY	0.658953	0.462003	0.506164	0.0	0.0	0.0	PF00505	0	0.22322533333333333	0.10714288888888884	-0.2177960000000001	0.0	0.0	0.0
ST14	0.567132	0.618341	0.449226	0.0	0.0	0.0	PF00431	0	-0.06631033333333336	-0.08347883333333339	0.11238016666666667	0.0	0.0	0.0
ST3GAL5	0.582096	0.474621	0.27174	0.0	0.0	0.0	PF00777	1	0.0	0.0	0.0	1.0	1.0	1.0
STAC3	0.618481	0.657071	0.427964	0.0	0.0	0.0	PF00130	0	0.06354366666666666	0.03873949999999993	-0.09614149999999999	0.0	0.0	0.0
STAG1	0.312564	0.398356	0.686889	0.0	0.0	0.0	PF24571	0	0.046924999999999994	0.05442600000000003	-0.05069200000000007	0.0	0.0	0.0
STAG2	0.218714	0.289504	0.788273	0.0	0.0	0.0	PF24571	0	-0.04692500000000002	-0.054425999999999974	0.05069199999999996	0.0	0.0	0.0
STAMBP	0.666584	0.574547	0.293277	0.0	0.0	0.0	PF01398	0	0.11403799999999997	0.047848	-0.1766105	0.0	0.0	0.0
STAR	0.642984	0.553333	0.389432	0.0	0.0	0.0	PF01852	1	0.0	0.0	0.0	1.0	1.0	1.0
STAT2	0.470328	0.461398	0.527355	0.0	0.0	0.0	PF00017	0	-0.008374500000000007	-0.13316250000000007	-0.0009567499999999507	0.0	0.0	0.0
STAT5B	0.426159	0.515484	0.582525	0.0	0.0	0.0	PF00017	0	-0.05254350000000002	-0.0790765	0.05421324999999999	0.0	0.0	0.0
STIL	0.573091	0.507169	0.461594	0.0	0.0	0.0	PF25775	1	0.0	0.0	0.0	1.0	1.0	1.0
STK11	0.430444	0.53953	0.668461	0.0	0.0	0.0	PF00069	0	-0.12985420833333333	-0.041579374999999974	0.15086425000000003	0.0	0.0	0.0
STN1	0.614498	0.473592	0.300644	0.0	0.0	0.0	PF09170	1	0.0	0.0	0.0	1.0	1.0	1.0
STRA6	0.743673	0.752448	0.24413	0.0	0.0	0.0	PF14752	1	0.0	0.0	0.0	1.0	1.0	1.0
STRADA	0.673324	0.714131	0.367162	0.0	0.0	0.0	PF00069	0	0.11302579166666671	0.13302162500000003	-0.15043474999999995	0.0	0.0	0.0
STS	0.816035	0.66681	0.413541	0.0	0.0	0.0	PF00884	0	0.17645833333333338	0.0974181666666667	0.05316550000000003	0.0	0.0	0.0
STT3A	0.750152	0.629876	0.280909	0.0	0.0	0.0	PF22627	1	0.0	0.0	0.0	1.0	1.0	1.0
STX1B	0.664807	0.608653	0.458828	0.0	0.0	0.0	PF05739	1	0.0	0.0	0.0	1.0	1.0	1.0
STXBP1	0.252898	0.349962	0.713067	0.0	0.0	0.0	PF00995	0	-0.12210966666666667	-0.0028616666666666513	0.23052466666666677	0.0	0.0	0.0
SUCLA2	0.669474	0.479083	0.341651	0.0	0.0	0.0	PF08442	1	0.0	0.0	0.0	1.0	1.0	1.0
SUCLG1	0.782781	0.617599	0.323887	0.0	0.0	0.0	PF02629	1	0.0	0.0	0.0	1.0	1.0	1.0
SUFU	0.298572	0.471506	0.688199	0.0	0.0	0.0	PF05076	1	0.0	0.0	0.0	1.0	1.0	1.0
SULT2B1	0.572534	0.673785	0.302491	0.0	0.0	0.0	PF00685	0	-0.011058000000000012	0.03441499999999997	-0.005134499999999986	0.0	0.0	0.0
SUMF1	0.615332	0.60181	0.340967	0.0	0.0	0.0	PF03781	1	0.0	0.0	0.0	1.0	1.0	1.0
SUOX	0.561014	0.537729	0.394384	0.0	0.0	0.0	PF00173	0	-0.07990666666666668	-0.037576000000000054	0.07582900000000004	0.0	0.0	0.0
SURF1	0.604231	0.483781	0.342152	0.0	0.0	0.0	PF02104	1	0.0	0.0	0.0	1.0	1.0	1.0
SUZ12	0.222341	0.243866	0.898978	0.0	0.0	0.0	PF09733	1	0.0	0.0	0.0	1.0	1.0	1.0
SYN1	0.36143	0.376117	0.745007	0.0	0.0	0.0	PF02078	1	0.0	0.0	0.0	1.0	1.0	1.0
SYNE1	0.733619	0.814069	0.16102	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
SYNGAP1	0.293016	0.379768	0.86992	0.0	0.0	0.0	PF00168	0	-0.26760628571428574	-0.19959764285714288	0.3930094285714286	0.0	0.0	0.0
SYP	0.499707	0.670307	0.53001	0.0	0.0	0.0	PF01284	0	-0.14982550000000006	0.008221999999999952	0.14260649999999997	0.0	0.0	0.0
SYT1	0.628524	0.627552	0.552267	0.0	0.0	0.0	PF00168	0	0.06790171428571423	0.04818635714285713	0.07535642857142855	0.0	0.0	0.0
SYT2	0.582263	0.58276	0.617695	0.0	0.0	0.0	PF00168	0	0.021640714285714235	0.003394357142857074	0.1407844285714286	0.0	0.0	0.0
SZT2	0.54086	0.48871	0.475538	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TAC3	0.796197	0.685719	0.171423	0.0	0.0	0.0	PF03823	1	0.0	0.0	0.0	1.0	1.0	1.0
TACO1	0.596677	0.470466	0.293174	0.0	0.0	0.0	PF20772	1	0.0	0.0	0.0	1.0	1.0	1.0
TAF1	0.227262	0.389251	0.815167	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TAF13	0.725971	0.45336	0.361077	0.0	0.0	0.0	PF02269	1	0.0	0.0	0.0	1.0	1.0	1.0
TAF2	0.527939	0.510142	0.472091	0.0	0.0	0.0	PF25316	1	0.0	0.0	0.0	1.0	1.0	1.0
TAF6	0.563952	0.416199	0.54037	0.0	0.0	0.0	PF02969	1	0.0	0.0	0.0	1.0	1.0	1.0
TAFAZZIN	0.603508	0.530018	0.441022	0.0	0.0	0.0	PF01553	0	0.02925700000000009	0.018187333333333333	0.05628966666666674	0.0	0.0	0.0
TALDO1	0.709791	0.475043	0.272208	0.0	0.0	0.0	PF00923	1	0.0	0.0	0.0	1.0	1.0	1.0
TANGO2	0.602831	0.594068	0.24398	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TAOK1	0.49478	0.533673	0.656423	0.0	0.0	0.0	PF00069	0	-0.06551820833333333	-0.047436374999999975	0.13882625000000004	0.0	0.0	0.0
TAP1	0.804516	0.821696	0.222312	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TAPT1	0.707279	0.644755	0.36198	0.0	0.0	0.0	PF05346	1	0.0	0.0	0.0	1.0	1.0	1.0
TASP1	0.52111	0.380356	0.564457	0.0	0.0	0.0	PF01112	0	-0.0851885	-0.129405	0.12250300000000003	0.0	0.0	0.0
TAT	0.758727	0.593674	0.246678	0.0	0.0	0.0	PF00155	0	0.028099333333333476	0.08376266666666676	-0.04708166666666663	0.0	0.0	0.0
TBC1D20	0.389105	0.532674	0.563498	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TBC1D23	0.624681	0.545821	0.29973	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TBC1D24	0.470434	0.540015	0.387023	0.0	0.0	0.0	PF00566	1	0.0	0.0	0.0	1.0	1.0	1.0
TBC1D2B	0.733079	0.716256	0.275274	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TBCD	0.650947	0.590952	0.308246	0.0	0.0	0.0	PF23579	1	0.0	0.0	0.0	1.0	1.0	1.0
TBCE	0.688539	0.586937	0.257553	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TBCK	0.694666	0.653272	0.283215	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TBK1	0.580426	0.633003	0.400167	0.0	0.0	0.0	PF00069	0	0.020127791666666672	0.051893625000000054	-0.11742974999999994	0.0	0.0	0.0
TBL1XR1	0.255694	0.343908	0.83485	0.0	0.0	0.0	PF08513	1	0.0	0.0	0.0	1.0	1.0	1.0
TBR1	0.314504	0.258777	0.871729	0.0	0.0	0.0	PF00907	0	-0.14901444444444445	-0.05978388888888886	0.12315622222222222	0.0	0.0	0.0
TBX1	0.382343	0.345935	0.788046	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TBX15	0.515509	0.339068	0.725869	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TBX18	0.418202	0.293961	0.814229	0.0	0.0	0.0	PF00907	0	-0.04531644444444444	-0.024599888888888866	0.06565622222222223	0.0	0.0	0.0
TBX19	0.681732	0.501545	0.495696	0.0	0.0	0.0	PF00907	0	0.21821355555555555	0.18298411111111118	-0.25287677777777773	0.0	0.0	0.0
TBX20	0.442073	0.263205	0.776889	0.0	0.0	0.0	PF00907	0	-0.02144544444444446	-0.055355888888888816	0.028316222222222298	0.0	0.0	0.0
TBX22	0.400241	0.263134	0.784006	0.0	0.0	0.0	PF00907	0	-0.06327744444444444	-0.05542688888888886	0.03543322222222223	0.0	0.0	0.0
TBX3	0.438526	0.26769	0.79342	0.0	0.0	0.0	PF00907	0	-0.024992444444444428	-0.050870888888888854	0.04484722222222226	0.0	0.0	0.0
TBX4	0.549217	0.380703	0.692908	0.0	0.0	0.0	PF00907	0	0.0856985555555555	0.062142111111111176	-0.055664777777777785	0.0	0.0	0.0
TBX5	0.338056	0.28922	0.831908	0.0	0.0	0.0	PF00907	0	-0.12546244444444443	-0.02934088888888886	0.08333522222222223	0.0	0.0	0.0
TBXT	0.589115	0.348813	0.67637	0.0	0.0	0.0	PF00907	0	0.1255965555555556	0.030252111111111146	-0.07220277777777773	0.0	0.0	0.0
TCF12	0.5444	0.278867	0.783941	0.0	0.0	0.0	PF00010	0	0.04402137500000003	-0.05394037500000004	0.08113550000000003	0.0	0.0	0.0
TCF20	0.16642	0.088756	0.90959	0.0	0.0	0.0	PF13771	0	-0.021321000000000007	-0.07043966666666668	0.05159266666666662	0.0	0.0	0.0
TCF4	0.353664	0.182538	0.909308	0.0	0.0	0.0	PF00010	0	-0.146714625	-0.150269375	0.20650250000000003	0.0	0.0	0.0
TCF7L2	0.445307	0.307001	0.843675	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TCN2	0.643385	0.63986	0.224538	0.0	0.0	0.0	PF01122	0	0.006021500000000013	0.01000499999999993	-0.03453950000000003	0.0	0.0	0.0
TCOF1	0.243617	0.160961	0.73499	0.0	0.0	0.0	PF03546	1	0.0	0.0	0.0	1.0	1.0	1.0
TCTN1	0.50794	0.3898	0.441595	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TCTN2	0.554359	0.458565	0.410345	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TCTN3	0.559304	0.373801	0.435918	0.0	0.0	0.0	PF25752	1	0.0	0.0	0.0	1.0	1.0	1.0
TDO2	0.676318	0.576001	0.25681	0.0	0.0	0.0	PF03301	1	0.0	0.0	0.0	1.0	1.0	1.0
TDP1	0.478029	0.370254	0.40544	0.0	0.0	0.0	PF06087	1	0.0	0.0	0.0	1.0	1.0	1.0
TECPR2	0.425912	0.384702	0.59078	0.0	0.0	0.0	PF23756	0	-0.07202449999999999	-0.034277500000000016	0.09561549999999996	0.0	0.0	0.0
TECRL	0.676803	0.564186	0.324438	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TECTA	0.674804	0.669305	0.251219	0.0	0.0	0.0	PF08742	0	-0.015400999999999998	-0.0009239999999999249	-0.011496000000000006	0.0	0.0	0.0
TEK	0.484596	0.654682	0.548939	0.0	0.0	0.0	PF00041	0	-0.14973689999999984	-0.019297499999999967	0.11328879999999997	0.0	0.0	0.0
TENM3	0.301893	0.378767	0.729263	0.0	0.0	0.0	PF25024	0	-0.215891	-0.09938849999999994	0.19838650000000002	0.0	0.0	0.0
TENT5A	0.452084	0.432758	0.657289	0.0	0.0	0.0	PF07984	1	0.0	0.0	0.0	1.0	1.0	1.0
TERC	0.622559	0.560552	0.372742	1.0	1.0	1.0		1	0.0	0.0	0.0	1.0	1.0	1.0
TERT	0.33132	0.35679	0.672977	0.0	0.0	0.0	PF12009	1	0.0	0.0	0.0	1.0	1.0	1.0
TET3	0.147023	0.157199	0.884037	0.0	0.0	0.0	PF12851	1	0.0	0.0	0.0	1.0	1.0	1.0
TF	0.556142	0.478319	0.236255	0.0	0.0	0.0	PF00405	1	0.0	0.0	0.0	1.0	1.0	1.0
TFAM	0.714265	0.570212	0.203893	0.0	0.0	0.0	PF00505	0	0.27853733333333336	0.2153518888888889	-0.5200670000000001	0.0	0.0	0.0
TFR2	0.650115	0.606558	0.285034	0.0	0.0	0.0	PF02225	0	-0.0008550000000000502	-0.03947299999999998	-0.0030879999999999797	0.0	0.0	0.0
TG	0.563671	0.438044	0.378944	0.0	0.0	0.0	PF00135	0	0.09831966666666664	-0.09823099999999996	-0.15551533333333328	0.0	0.0	0.0
TGDS	0.680867	0.438996	0.368398	0.0	0.0	0.0	PF16363	0	-0.006691499999999961	-0.011517500000000014	-0.00696399999999997	0.0	0.0	0.0
TGFB2	0.33746	0.236898	0.663866	0.0	0.0	0.0	PF00019	0	-0.053051400000000026	-0.010391799999999979	0.0007468000000000474	0.0	0.0	0.0
TGFB3	0.334539	0.224902	0.683107	0.0	0.0	0.0	PF00019	0	-0.05597240000000003	-0.022387799999999985	0.01998780000000011	0.0	0.0	0.0
TGFBR1	0.537149	0.688187	0.552296	0.0	0.0	0.0	PF01064	0	0.06431340000000002	0.08572079999999993	-0.05312939999999999	0.0	0.0	0.0
TGFBR2	0.625178	0.712714	0.373556	0.0	0.0	0.0	PF08917	1	0.0	0.0	0.0	1.0	1.0	1.0
TGIF1	0.603834	0.406029	0.604393	0.0	0.0	0.0	PF05920	0	0.09753049999999996	0.06281274999999997	-0.11856200000000006	0.0	0.0	0.0
TGM1	0.642498	0.545738	0.311765	0.0	0.0	0.0	PF00927	0	0.024096000000000006	0.01765799999999995	-0.00829966666666665	0.0	0.0	0.0
TGM5	0.546678	0.457545	0.406273	0.0	0.0	0.0	PF00927	0	-0.07172400000000001	-0.07053500000000001	0.08620833333333333	0.0	0.0	0.0
TH	0.679549	0.672806	0.29519	0.0	0.0	0.0	PF00351	1	0.0	0.0	0.0	1.0	1.0	1.0
THAP1	0.492815	0.340178	0.556771	0.0	0.0	0.0	PF05485	1	0.0	0.0	0.0	1.0	1.0	1.0
THG1L	0.654387	0.538336	0.320245	0.0	0.0	0.0	PF04446	1	0.0	0.0	0.0	1.0	1.0	1.0
THOC6	0.650765	0.496887	0.353977	0.0	0.0	0.0	PF00400	0	-0.020492374999999896	-0.019184874999999935	-0.04473674999999999	0.0	0.0	0.0
THRA	0.543994	0.467757	0.501863	0.0	0.0	0.0	PF00104	0	0.07755146153846149	0.07907546153846157	-0.14423153846153836	0.0	0.0	0.0
TIMM22	0.759251	0.582392	0.369143	0.0	0.0	0.0	PF02466	1	0.0	0.0	0.0	1.0	1.0	1.0
