gene	pfam_family	is_singleton_family	pLI	pLI_missing	pLI_familyresid	pLI_familyresid_missing	LOEUF	LOEUF_missing	LOEUF_familyresid	LOEUF_familyresid_missing	mis_z	mis_z_missing	mis_z_familyresid	mis_z_familyresid_missing	paralog_count	paralog_count_missing	paralog_count_familyresid	paralog_count_familyresid_missing	tissue_specificity_tau	tissue_specificity_tau_missing	tissue_specificity_tau_familyresid	tissue_specificity_tau_familyresid_missing	log_abundance_ppm	log_abundance_ppm_missing	log_abundance_ppm_familyresid	log_abundance_ppm_familyresid_missing	PPI_degree	PPI_degree_missing	PPI_degree_familyresid	PPI_degree_familyresid_missing	HI_score	HI_score_missing	HI_score_familyresid	HI_score_familyresid_missing	TS_score	TS_score_missing	TS_score_familyresid	TS_score_familyresid_missing
SPTBN4	PF00307	0	1.3288e-05	0	-0.4998817741666667	0	0.529	0	0.03700000000000003	0	0.64957	0	-2.9150166666666673	0	36	0	0.0	0	0.7	0	0.22499999999999998	0	0.14019367857863121	0	-1.062270557787079	0	8	0	-6.666666666666666	0		1		1		1		1
SRC	PF07714	0	0.99997	0	0.41330585642166673	0	0.383	0	-0.1965	0	2.8596	0	0.33504500000000004	0	32	0	5.0	0	0.2	0	-0.3000000000000001	0	2.2576809742795834	0	1.5861356154309068	0	74	0	43.66666666666667	0		1		1		1		1
SRCAP		0	1.0	0		1	0.223	0		1	3.6475	0		1	30	0		1	0.2	0		1	0.1274287778515989	0		1	22	0		1	3	0		1	0	0		1
SRD5A2	PF02544	1	7.6192e-10	0	0.0	0	1.717	0	0.0	0	-0.88175	0	0.0	0	3	0	0.0	0	0.7	0	0.0	0	-1.6020599913279623	0	0.0	0	1	0	0.0	0		1		1	0	0	0.0	0
SRD5A3		0	1.4849e-06	0		1	1.004	0		1	0.62996	0		1	0	0		1	0.2	0		1	-0.2831622767004755	0		1		1		1		1		1		1		1
SRRM2		0	1.0	0		1	0.183	0		1	-6.4973	0		1	1	0		1	0.2	0		1	1.326356346034385	0		1	30	0		1	3	0		1	0	0		1
SRY	PF00505	0		1		1		1		1		1		1	20	0	0.0	0	0.6	0	0.07777777777777772	0	-1.958607314841775	0	-1.7102264212987672	0	2	0	-6.166666666666666	0	3	0	0.0	0	0	0	0.0	0
ST14	PF00431	0	0.0012046	0	-0.14156529966666667	0	0.589	0	-0.2306666666666669	0	1.287	0	0.11930833333333335	0	17	0	-3.0	0	0.6	0	-0.03333333333333344	0	0.037824750588341866	0	-0.47430370870237537	0	158	0	103.0	0		1		1	0	0	0.0	0
ST3GAL5	PF00777	1	0.0016954	0	0.0	0	0.736	0	0.0	0	1.4714	0	0.0	0	14	0	0.0	0	0.6	0	0.0	0	-1.1426675035687315	0	0.0	0		1		1		1		1	0	0	0.0	0
STAC3	PF00130	0	6.1295e-06	0	-0.4137175421517183	0	0.796	0	0.20133333333333325	0	1.1849	0	-1.464616666666667	0	2	0	-16.666666666666668	0	0.7	0	0.11666666666666659	0	-1.3872161432802645	0	-1.1479959768778987	0	2	0	-4.6	0		1		1		1		1
STAG1	PF24571	0	1.0	0	0.0	0	0.159	0	0.0	0	4.1712	0	0.0	0	3	0	0.5	0	0.2	0	0.0	0	0.9657189702442208	0	0.08592938445077558	0	14	0	-9.0	0	3	0	0.0	0	0	0	0.0	0
STAG2	PF24571	0		1		1		1		1		1		1	2	0	-0.5	0	0.2	0	0.0	0	0.7938602013426697	0	-0.08592938445077558	0	32	0	9.0	0	3	0	0.0	0	0	0	0.0	0
STAMBP	PF01398	0	3.8599e-06	0	-0.49709307005	0	0.829	0	0.1845	0	1.2206	0	0.47372499999999995	0	1	0	-0.5	0	0.2	0	0.0	0	0.95621646924339	0	-0.614238900045479	0	23	0	1.5	0		1		1		1		1
STAR	PF01852	1	3.2677e-11	0	0.0	0	1.297	0	0.0	0	0.21632	0	0.0	0	22	0	0.0	0	0.8	0	0.0	0	0.17055505852120845	0	0.0	0		1		1		1		1		1		1
STAT2	PF00017	0	0.80697	0	-0.12868666666666662	0	0.497	0	0.187	0	3.6539	0	-0.9264999999999999	0	6	0	-9.0	0	0.2	0	-0.14999999999999997	0	0.7505855273410088	0	-0.38906751028497133	0	22	0	7.5	0		1		1		1		1
STAT5B	PF00017	0	1.0	0	0.06434333333333342	0	0.277	0	-0.032999999999999974	0	5.1347	0	0.5542999999999996	0	6	0	-9.0	0	0.2	0	-0.14999999999999997	0	1.2279124017517482	0	0.08825936412576807	0	4	0	-10.5	0		1		1		1		1
STIL	PF25775	1	0.0050023	0	0.0	0	0.575	0	0.0	0	2.1726	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	-1.2218487496163564	0	0.0	0	22	0	0.0	0		1		1		1		1
STK11	PF00069	0	0.99991	0	0.605385708144992	0	0.364	0	-0.2905714285714286	0	1.4946	0	-0.7592704761904765	0	22	0	5.625	0	0.2	0	-0.1333333333333333	0	-0.769551078621726	0	-0.8316890394191881	0	81	0	59.78260869565217	0	3	0	0.8571428571428572	0	0	0	0.0	0
STN1	PF09170	1	3.0373e-05	0	0.0	0	0.975	0	0.0	0	1.2158	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	-0.8096683018297085	0	0.0	0		1		1		1		1		1		1
STRA6	PF14752	1	2.3028e-08	0	0.0	0	0.725	0	0.0	0	1.1287	0	0.0	0	1	0	0.0	0	0.6	0	0.0	0	-0.47495519296315475	0	0.0	0	8	0	0.0	0		1		1		1		1
STRADA	PF00069	0	0.0078763	0	-0.386647991855008	0	0.649	0	-0.0055714285714285605	0	1.9204	0	-0.3334704761904763	0	35	0	18.625	0	0.2	0	-0.1333333333333333	0	-0.6882461389442457	0	-0.7503840997417078	0	7	0	-14.217391304347824	0		1		1		1		1
STS	PF00884	0		1		1		1		1		1		1	16	0	-0.5	0	0.6	0	0.16666666666666663	0	0.937568038600383	0	0.39291692146319745	0	26	0	0.1999999999999993	0	3	0	0.0	0	0	0	0.0	0
STT3A	PF22627	1	0.90081	0	0.0	0	0.51	0	0.0	0	4.4386	0	0.0	0	2	0	0.0	0	0.6	0	0.0	0	0.9908270505674788	0	0.0	0		1		1		1		1	0	0	0.0	0
STX1B	PF05739	1	0.99999	0	0.0	0	0.308	0	0.0	0	3.6087	0	0.0	0	12	0	0.0	0	0.8	0	0.0	0	0.35430056234535967	0	0.0	0	6	0	0.0	0		1		1		1		1
STXBP1	PF00995	0	1.0	0	0.6392083333333334	0	0.099	0	-0.45200000000000007	0	5.8468	0	2.8473	0	7	0	0.0	0	0.6	0	0.26666666666666666	0	1.4955582125478684	0	0.5128174325959021	0	30	0	13.333333333333332	0	3	0	0.0	0	0	0	0.0	0
SUCLA2	PF08442	1	0.00012137	0	0.0	0	0.713	0	0.0	0	1.586	0	0.0	0	1	0	0.0	0	0.6	0	0.0	0	1.5599185889066358	0	0.0	0	16	0	0.0	0		1		1		1		1
SUCLG1	PF02629	1	3.412e-06	0	0.0	0	0.958	0	0.0	0	0.24688	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	1.9547296110908483	0	0.0	0	6	0	0.0	0		1		1	0	0	0.0	0
SUFU	PF05076	1	1.0	0	0.0	0	0.214	0	0.0	0	3.1286	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.4699692094999595	0	0.0	0	33	0	0.0	0	3	0	0.0	0	0	0	0.0	0
SULT2B1	PF00685	0	0.0013174	0	0.0006566268	0	0.852	0	-0.13350000000000006	0	-0.17497	0	0.4034850000000001	0	12	0	3.0	0	0.6	0	0.19999999999999996	0	-0.10902040301031106	0	0.49124728905551956	0	16	0	4.0	0		1		1		1		1
SUMF1	PF03781	1	1.2003e-16	0	0.0	0	1.254	0	0.0	0	-1.3757	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	0.009025742086910208	0	0.0	0	21	0	0.0	0		1		1	0	0	0.0	0
SUOX	PF00173	0	3.7606e-12	0	-0.01444753333082627	0	1.128	0	0.09966666666666657	0	1.2698	0	1.0303933333333333	0	0	0	-0.3333333333333333	0	0.2	0	-0.29999999999999993	0	0.41514035219587275	0	-0.06707016337610944	0	11	0	3.0	0		1		1		1		1
SURF1	PF02104	1	4.5412e-18	0	0.0	0	1.559	0	0.0	0	-1.3117	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	0.36567514045591765	0	0.0	0	12	0	0.0	0		1		1		1		1
SUZ12	PF09733	1	1.0	0	0.0	0	0.344	0	0.0	0	4.0209	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.5225746326911768	0	0.0	0	20	0	0.0	0	0	0	0.0	0	0	0	0.0	0
SYN1	PF02078	1		1		1		1		1		1		1	2	0	0.0	0	0.8	0	0.0	0	1.0000434272768626	0	0.0	0	7	0	0.0	0	3	0	0.0	0	0	0	0.0	0
SYNE1		0	2.1789e-73	0		1	0.564	0		1	3.3265	0		1	36	0		1	0.2	0		1	0.30556631351530394	0		1	5	0		1		1		1		1		1
SYNGAP1	PF00168	0	1.0	0	0.6516228571150884	0	0.127	0	-0.5467142857142858	0	7.6898	0	5.5466557142857145	0	10	0	-0.35714285714285765	0	0.2	0	-0.32142857142857145	0	-0.1857524042680798	0	0.09065625607355035	0	13	0	-3.444444444444443	0	3	0	0.0	0	0	0	0.0	0
SYP	PF01284	0		1		1		1		1		1		1	3	0	-1.0	0	0.6	0	0.0	0	0.928447063209182	0	0.2776755380652275	0	26	0	-3.0	0		1		1	0	0	0.0	0
SYT1	PF00168	0	0.99999	0	0.6516128571150883	0	0.332	0	-0.3417142857142858	0	4.0092	0	1.866055714285714	0	31	0	20.642857142857142	0	0.7	0	0.1785714285714285	0	0.41514035219587275	0	0.6915490125375029	0	17	0	0.5555555555555571	0		1		1		1		1
SYT2	PF00168	0	0.68874	0	0.34036285711508835	0	0.585	0	-0.08871428571428586	0	2.565	0	0.421855714285714	0	31	0	20.642857142857142	0	0.8	0	0.2785714285714286	0	-0.2549252084179425	0	0.02148345192368767	0	96	0	79.55555555555556	0		1		1		1		1
SZT2		0	4.7089e-26	0		1	0.582	0		1	4.0315	0		1	0	0		1	0.2	0		1	-1.031517051446065	0		1		1		1		1		1		1		1
TAC3	PF03823	1	0.035006	0	0.0	0	0.927	0	0.0	0	0.78598	0	0.0	0	0	0	0.0	0	0.8	0	0.0	0	-1.1487416512809248	0	0.0	0	4	0	0.0	0		1		1		1		1
TACO1	PF20772	1	0.0066187	0	0.0	0	0.848	0	0.0	0	0.69111	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	1.2330215069876935	0	0.0	0		1		1		1		1		1		1
TAF1		0		1		1		1		1		1		1	1	0		1	0.2	0		1	-0.6635402661514705	0		1	9	0		1		1		1		1		1
TAF13	PF02269	1	0.22464	0	0.0	0	1.03	0	0.0	0	1.0102	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	-0.6252516539898961	0	0.0	0	5	0	0.0	0		1		1	0	0	0.0	0
TAF2	PF25316	1	0.0073885	0	0.0	0	0.551	0	0.0	0	3.5235	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.44575983648863104	0	0.0	0	11	0	0.0	0		1		1	0	0	0.0	0
TAF6	PF02969	1	2.3535e-10	0	0.0	0	0.827	0	0.0	0	1.8963	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	0.21774707326279358	0	0.0	0	8	0	0.0	0		1		1		1		1
TAFAZZIN	PF01553	0		1		1		1		1		1		1	0	0	-1.0	0	0.2	0	-0.1333333333333333	0		1		1		1		1		1		1		1		1
TALDO1	PF00923	1	2.3753e-08	0	0.0	0	1.015	0	0.0	0	-0.86539	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	2.515875167778203	0	0.0	0		1		1		1		1		1		1
TANGO2		0	8.371e-05	0		1	0.914	0		1	0.59913	0		1	0	0		1	0.6	0		1	1.0934567074986037	0		1		1		1		1		1		1		1
TAOK1	PF00069	0	1.0	0	0.605475708144992	0	0.216	0	-0.4385714285714286	0	5.9261	0	3.6722295238095235	0	35	0	18.625	0	0.2	0	-0.1333333333333333	0	0.7825442840100101	0	0.7204063232125479	0	9	0	-12.217391304347824	0	3	0	0.8571428571428572	0	0	0	0.0	0
TAP1		0	1.4922e-13	0		1	0.876	0		1	2.6869	0		1	16	0		1	0.2	0		1	1.05311687492293	0		1	13	0		1		1		1		1		1
TAPT1	PF05346	1	0.13378	0	0.0	0	0.698	0	0.0	0	0.30244	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-0.7351821769904635	0	0.0	0	5	0	0.0	0		1		1		1		1
TASP1	PF01112	0	0.96491	0	0.4824397535	0	0.518	0	-0.20999999999999996	0	1.838	0	0.8599600000000001	0	2	0	0.0	0	0.6	0	0.19999999999999996	0	-0.11182050608167508	0	-0.5726422360795401	0		1		1		1		1		1		1
TAT	PF00155	0	9.3349e-08	0	-0.166361804434	0	0.844	0	0.1399999999999999	0	1.0469	0	-0.6183666666666667	0	7	0	1.666666666666667	0	0.8	0	0.1000000000000002	0	-0.5670307091255943	0	-1.1539262125837215	0	1	0	-3.5	0		1		1		1		1
TBC1D20		0	0.99504	0		1	0.468	0		1	1.6024	0		1	0	0		1	0.2	0		1	0.037824750588341866	0		1	3	0		1		1		1	0	0		1
TBC1D23		0	4.9269e-05	0		1	0.882	0		1	1.056	0		1	0	0		1	0.2	0		1	0.3581252852766485	0		1	16	0		1		1		1		1		1
TBC1D24	PF00566	1	8.508e-16	0	0.0	0	1.214	0	0.0	0	1.0973	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	0.3803921600570273	0	0.0	0	18	0	0.0	0		1		1		1		1
TBC1D2B		0	6.1407e-10	0		1	0.739	0		1	1.5138	0		1	45	0		1	0.2	0		1	-0.05898575629443027	0		1	30	0		1		1		1		1		1
TBCD	PF23579	1	2.6388e-20	0	0.0	0	0.763	0	0.0	0	0.89228	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	1.05311687492293	0	0.0	0	31	0	0.0	0		1		1		1		1
TBCE		0	2.2119e-12	0		1	0.868	0		1	0.41471	0		1	1	0		1	0.2	0		1	0.5251744278352715	0		1	21	0		1		1		1	0	0		1
TBCK		0	3.1309e-14	0		1	1.062	0		1	0.49858	0		1	45	0		1	0.2	0		1	-0.36653154442041347	0		1	3	0		1		1		1		1		1
TBK1	PF00069	0	0.97193	0	0.5774057081449919	0	0.505	0	-0.14957142857142858	0	2.5679	0	0.3140295238095234	0	3	0	-13.375	0	0.2	0	-0.1333333333333333	0	0.7308629920464939	0	0.6687250312490317	0	27	0	5.782608695652176	0		1		1		1		1
TBL1XR1	PF08513	1	1.0	0	0.0	0	0.174	0	0.0	0	5.2951	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	0.8887970674566807	0	0.0	0	23	0	0.0	0	3	0	0.0	0	1	0	0.0	0
TBR1	PF00907	0	1.0	0	0.28444412304125	0	0.246	0	-0.246375	0	3.0377	0	1.743181	0	16	0	0.0	0	0.8	0	0.11111111111111116	0	-0.7772835288524167	0	0.2886678098622186	0		1		1	3	0	0.0	0	0	0	0.0	0
TBX1		0	0.123	0		1	0.703	0		1	-1.2286	0		1	16	0		1	0.7	0		1	-0.9665762445130504	0		1	3	0		1		1		1	0	0		1
TBX15		0	0.99587	0		1	0.471	0		1	1.1753	0		1	16	0		1	0.6	0		1	-1.154901959985743	0		1		1		1		1		1		1		1
TBX18	PF00907	0	0.70069	0	-0.014865876958749968	0	0.56	0	0.06762500000000005	0	-0.73569	0	-2.030209	0	16	0	0.0	0	0.6	0	-0.0888888888888889	0	-0.7931741239681502	0	0.2727772147464851	0	2	0	-1.7999999999999998	0		1		1		1		1
TBX19	PF00907	0	1.567e-08	0	-0.71555586128875	0	0.974	0	0.48162499999999997	0	1.6301	0	0.33558100000000013	0	16	0	0.0	0	0.8	0	0.11111111111111116	0	-1.8239087409443189	0	-0.7579574022296836	0	3	0	-0.7999999999999998	0		1		1		1		1
TBX20	PF00907	0	0.9998	0	0.28424412304125	0	0.378	0	-0.114375	0	2.4629	0	1.168381	0	16	0	0.0	0	0.8	0	0.11111111111111116	0	-1.7958800173440752	0	-0.7299286786294399	0	10	0	6.2	0		1		1	0	0	0.0	0
TBX22	PF00907	0		1		1		1		1		1		1	16	0	0.0	0	0.7	0	0.011111111111111072	0	-1.2676062401770316	0	-0.20165490146239629	0	1	0	-2.8	0	3	0	0.0	0	0	0	0.0	0
TBX3	PF00907	0	0.99465	0	0.27909412304125003	0	0.468	0	-0.02437499999999998	0	0.036562	0	-1.257957	0	16	0	0.0	0	0.6	0	-0.0888888888888889	0	-0.05700040663395948	0	1.0089509320806758	0	3	0	-0.7999999999999998	0	3	0	0.0	0	0	0	0.0	0
TBX4	PF00907	0	0.99997	0	0.28441412304125	0	0.379	0	-0.113375	0	1.3665	0	0.07198100000000007	0	16	0	0.0	0	0.6	0	-0.0888888888888889	0	-1.0177287669604316	0	0.04822257175420375	0		1		1	3	0	0.0	0	0	0	0.0	0
TBX5	PF00907	0	1.0	0	0.28444412304125	0	0.267	0	-0.225375	0	1.6232	0	0.328681	0	16	0	0.0	0	0.6	0	-0.0888888888888889	0	-0.958607314841775	0	0.10734402387286035	0		1		1	3	0	0.0	0	0	0	0.0	0
TBXT	PF00907	0	0.029337	0	-0.6862188769587501	0	0.667	0	0.17462500000000003	0	0.93488	0	-0.35963899999999993	0	16	0	0.0	0	0.7	0	0.011111111111111072	0	-1.1023729087095586	0	-0.0364215699949233	0		1		1		1		1		1		1
TCF12	PF00010	0	0.020297	0	-0.47223541874999997	0	0.609	0	-0.28575000000000006	0	0.31056	0	-0.041184999999999916	0	2	0	-5.875	0	0.2	0	-0.2875	0	0.17926446433902535	0	0.7555158123587356	0	25	0	4.800000000000001	0	3	0	0.0	0	0	0	0.0	0
TCF20	PF13771	0	1.0	0	0.0	0	0.05	0	-0.03949999999999999	0	1.5158	0	-0.45704999999999996	0	1	0	-4.666666666666667	0	0.2	0	-2.7755575615628914e-17	0	0.013258665283516512	0	-0.390068338086097	0	7	0	1.0	0	3	0	0.0	0	0	0	0.0	0
TCF4	PF00010	0	1.0	0	0.50746758125	0	0.096	0	-0.7987500000000001	0	4.5772	0	4.225455	0	5	0	-2.875	0	0.2	0	-0.2875	0	-0.1985962899826449	0	0.37765505803706534	0	35	0	14.8	0	3	0	0.0	0	0	0	0.0	0
TCF7L2		0	0.99554	0		1	0.474	0		1	1.4156	0		1	3	0		1	0.2	0		1	-0.16494389827988373	0		1	2	0		1		1		1	0	0		1
TCN2	PF01122	0	4.267e-08	0	-0.0025669286650000004	0	0.888	0	0.011499999999999955	0	-1.4942	0	-1.079895	0	2	0	0.0	0	0.6	0	-0.09999999999999998	0	-0.5316526695878427	0	0.24993219092911112	0	2	0	0.0	0		1		1		1		1
TCOF1	PF03546	1	1.0	0	0.0	0	0.288	0	0.0	0	1.5329	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	1.2148703286112197	0	0.0	0	7	0	0.0	0	3	0	0.0	0	0	0	0.0	0
TCTN1		0	8.6642e-18	0		1	1.133	0		1	1.0402	0		1	2	0		1	0.6	0		1	-0.7258421507363202	0		1	23	0		1		1		1	0	0		1
TCTN2		0	6.054e-18	0		1	0.992	0		1	1.305	0		1	2	0		1	0.6	0		1	-1.7695510786217261	0		1	86	0		1		1		1	0	0		1
TCTN3	PF25752	1	1.3321e-13	0	0.0	0	0.938	0	0.0	0	0.8676	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	-1.0457574905606752	0	0.0	0	6	0	0.0	0		1		1		1		1
TDO2	PF03301	1	6.5746e-12	0	0.0	0	1.104	0	0.0	0	-0.09647	0	0.0	0	0	0	0.0	0	0.8	0	0.0	0	-1.1487416512809248	0	0.0	0	1	0	0.0	0		1		1		1		1
TDP1	PF06087	1	1.3401e-12	0	0.0	0	0.983	0	0.0	0	0.69285	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.09725730969341992	0	0.0	0	6	0	0.0	0		1		1	0	0	0.0	0
TECPR2	PF23756	0	2.1398e-07	0	1.069899964532e-07	0	0.607	0	-0.09499999999999997	0	2.3384	0	0.57715	0	1	0	0.0	0	0.2	0	-0.2	0	-0.9030899869919435	0	-0.12374113033852718	0	7	0	-2.0	0		1		1	0	0	0.0	0
TECRL		0	1.9485e-06	0		1	1.563	0		1	-0.78184	0		1	3	0		1	0.8	0		1	-1.4436974992327127	0		1		1		1		1		1		1		1
TECTA	PF08742	0	1.9954e-20	0	-4.09039999999999e-06	0	0.661	0	0.0044999999999999485	0	2.4637	0	0.4567000000000001	0	19	0	0.0	0	0.2	0	0.0	0	-2.3010299956639813	0	-0.2657394585211277	0	3	0	1.0	0		1		1	0	0	0.0	0
TEK	PF00041	0	1.0	0	0.7000046792081294	0	0.368	0	-0.27	0	2.8927	0	1.1827690000000002	0	53	0	26.5	0	0.6	0	1.1102230246251565e-16	0	-0.8507808873446201	0	-0.30965078582486516	0	2	0	-5.875	0		1		1		1		1
TENM3	PF25024	0	1.0	0	0.5	0	0.305	0	-0.18450000000000005	0	3.8447	0	0.41195000000000004	0	4	0	-10.5	0	0.6	0	0.0	0	-0.22402566887063094	0	-0.6639317924481204	0		1		1		1		1		1		1
TENT5A	PF07984	1	0.93427	0	0.0	0	0.545	0	0.0	0	2.7975	0	0.0	0	3	0	0.0	0	0.7	0	0.0	0	0.43152458418745093	0	0.0	0		1		1		1		1		1		1
TERC		0		1		1		1		1		1		1	0	0		1		1		1		1		1		1		1	3	0		1	0	0		1
TERT	PF12009	1	0.0019285	0	0.0	0	0.593	0	0.0	0	3.0616	0	0.0	0	0	0	0.0	0	0.0	0	0.0	0	-1.4685210829577449	0	0.0	0	3	0	0.0	0		1		1	0	0	0.0	0
TET3	PF12851	1	1.0	0	0.0	0	0.213	0	0.0	0	3.5548	0	0.0	0	2	0	0.0	0	0.6	0	0.0	0	-1.7212463990471711	0	0.0	0	1	0	0.0	0		1		1		1		1
TF	PF00405	1	1.0745e-12	0	0.0	0	0.834	0	0.0	0	2.0561	0	0.0	0	14	0	0.0	0	0.7	0	0.0	0	3.680516900010311	0	0.0	0	26	0	0.0	0		1		1		1		1
TFAM	PF00505	0	0.086803	0	-0.684763625	0	0.742	0	0.331875	0	1.1866	0	-1.3229	0	20	0	0.0	0	0.2	0	-0.32222222222222224	0	1.6138523885232372	0	1.862233282066245	0	1	0	-7.166666666666666	0		1		1		1		1
TFR2	PF02225	0	2.6889e-16	0	-0.2926599999999998	0	0.907	0	0.04700000000000004	0	1.2952	0	0.322195	0	5	0	-2.0	0	0.8	0	0.30000000000000004	0	-0.4122890349810886	0	0.039254221343904216	0	7	0	-6.0	0		1		1	0	0	0.0	0
TG	PF00135	0	2.3266e-70	0	0.0	0	0.892	0	0.0	0	0.2623	0	0.0	0	13	0	0.0	0	0.8	0	0.13333333333333341	0	0.7160868537748322	0	1.2450686889352136	0		1		1		1		1		1		1
TGDS	PF16363	0	1.7318e-05	0	8.6333245e-06	0	1.184	0	0.12949999999999995	0	0.8208	0	-0.03043499999999999	0	10	0	0.0	0	0.2	0	-0.2	0	-1.4436974992327127	0	-1.4146608223320978	0	3	0	0.5	0		1		1		1		1
TGFB2	PF00019	0	0.99612	0	0.19174559999999996	0	0.463	0	0.08439999999999998	0	2.3626	0	0.45946	0	31	0	0.0	0	0.2	0	-0.2	0	-0.5734887386354247	0	0.699537939288582	0	1	0	-6.75	0		1		1		1		1
TGFB3	PF00019	0	1.0	0	0.19562559999999996	0	0.249	0	-0.12960000000000005	0	2.8651	0	0.9619599999999999	0	31	0	0.0	0	0.2	0	-0.2	0	-0.6655462488490691	0	0.6074804290749376	0		1		1		1		1		1		1
TGFBR1	PF01064	0	0.96403	0	0.17122399517379994	0	0.509	0	0.05980000000000002	0	3.6549	0	0.6415000000000002	0	11	0	0.0	0	0.2	0	-0.07999999999999996	0	-0.39469495385889053	0	0.6007125047207783	0	2	0	-14.399999999999999	0	3	0	0.0	0	0	0	0.0	0
TGFBR2	PF08917	1	0.90792	0	0.0	0	0.531	0	0.0	0	2.9468	0	0.0	0	11	0	0.0	0	0.2	0	0.0	0	-0.09205147838772766	0	0.0	0	28	0	0.0	0	0	0	0.0	0	0	0	0.0	0
TGIF1	PF05920	0	0.98151	0	0.17222249999999995	0	0.477	0	0.06800000000000006	0	1.4869	0	-1.0750749999999998	0	13	0	1.75	0	0.2	0	-0.19999999999999996	0	0.017450729510536125	0	0.20261442552617642	0		1		1	3	0	0.75	0	0	0	0.0	0
TGM1	PF00927	0	1.0536e-14	0	-4.732659642687472e-09	0	0.847	0	-0.024666666666666726	0	1.763	0	0.14536666666666664	0	8	0	0.0	0	0.8	0	0.13333333333333341	0	0.2650537885040147	0	-0.39068833442050604	0	94	0	40.5	0		1		1		1		1
TGM5	PF00927	0	6.2413e-20	0	-4.732670178625058e-09	0	1.034	0	0.16233333333333333	0	1.1937	0	-0.4239333333333333	0	8	0	0.0	0	0.6	0	-0.06666666666666665	0	-1.136677139879544	0	-1.792419262804065	0	13	0	-40.5	0		1		1		1		1
TH	PF00351	1	3.3283e-17	0	0.0	0	1.27	0	0.0	0	-1.0314	0	0.0	0	3	0	0.0	0	0.7	0	0.0	0	-0.23433144524098595	0	0.0	0	8	0	0.0	0		1		1		1		1
THAP1	PF05485	1	0.90189	0	0.0	0	0.571	0	0.0	0	2.0539	0	0.0	0	7	0	0.0	0	0.2	0	0.0	0	-1.7695510786217261	0	0.0	0	1	0	0.0	0		1		1		1		1
THG1L	PF04446	1	2.1821e-06	0	0.0	0	1.114	0	0.0	0	0.043876	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-0.08249449044745336	0	0.0	0	3	0	0.0	0		1		1		1		1
THOC6	PF00400	0	3.8005e-09	0	-0.0006750928542115	0	0.872	0	-0.07999999999999996	0	-0.29533	0	-0.83733125	0	0	0	-8.875	0	0.2	0	-0.10000000000000003	0	1.0374663396435004	0	0.9735779250582183	0	2	0	-17.25	0		1		1		1		1
THRA	PF00104	0	0.99892	0	0.2476066666666661	0	0.439	0	-0.016166666666666663	0	4.6106	0	1.9032791666666662	0	18	0	7.538461538461538	0	0.8	0	0.2153846153846155	0	-1.3098039199714864	0	-0.29504614459691414	0		1		1	0	0	-2.25	0	0	0	0.0	0
TIMM22	PF02466	1	0.0032028	0	0.0	0	0.998	0	0.0	0	-0.21271	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.33061666729443834	0	0.0	0		1		1		1		1		1		1
TIMM8A		0		1		1		1		1		1		1	1	0		1	0.2	0		1	1.4329853162053758	0		1	19	0		1	3	0		1	0	0		1
TIMP3	PF00965	1	0.46415	0	0.0	0	0.66	0	0.0	0	1.9483	0	0.0	0	3	0	0.0	0	0.2	0	0.0	0	0.47143840738929915	0	0.0	0	52	0	0.0	0		1		1		1		1
TINF2	PF14973	1	0.0010977	0	0.0	0	0.688	0	0.0	0	1.3762	0	0.0	0	0	0	0.0	0	0.8	0	0.0	0	-0.6777807052660807	0	0.0	0	7	0	0.0	0		1		1		1		1
TJP2	PF00625	0	4.407e-19	0	-0.5	0	0.825	0	0.33699999999999997	0	0.63558	0	-2.10401	0	3	0	-2.333333333333333	0	0.2	0	-0.16666666666666663	0	1.2253351318185406	0	0.5524711930052485	0	38	0	9.5	0		1		1		1		1
TKT	PF02779	0	5.2193e-12	0	-0.26242666666823844	0	0.923	0	0.018000000000000127	0	1.6623	0	0.36716303333333333	0	57	0	35.33333333333333	0	0.6	0	0.0	0	2.663701867459086	0	0.7164182784398585	0	21	0	2.666666666666668	0		1		1		1		1
TLK2		0	1.0	0		1	0.103	0		1	6.5465	0		1	2	0		1	0.2	0		1	0.14643813528577454	0		1	17	0		1		1		1		1		1
