gene	uniprot_id	ec_numbers	keyword_ids	enzyme_4class	multi_class_flag	uniprot_missing_flag
STK11	Q15831	2.7.11.1;2;.;7;1	KW-0002;KW-0007;KW-0025;KW-0053;KW-0067;KW-0072;KW-0131;KW-0963;KW-0221;KW-0225	kinase	0	0
STN1	Q9H668		KW-0002;KW-0158;KW-0225;KW-0238;KW-0539;KW-1267;KW-1185;KW-0779	non-enzyme	0	0
STRA6	Q9BX79		KW-0025;KW-1003;KW-0225;KW-0325;KW-0472;KW-1013;KW-0597;KW-1267;KW-0675;KW-1185	non-enzyme	0	0
STRADA	Q7RTN6		KW-0002;KW-0025;KW-0067;KW-0131;KW-0160;KW-0963;KW-0547;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
STS	P08842	3.1.6.2;3;.;1;6;2	KW-0002;KW-0106;KW-0968;KW-0903;KW-0225;KW-1015;KW-0256;KW-0325;KW-0378;KW-0977	non-enzyme	0	0
STT3A	P46977	2.4.99.18;2;.;4;9;1;8	KW-0002;KW-0025;KW-0900;KW-0225;KW-0256;KW-0325;KW-0328;KW-0460;KW-0464;KW-0472	non-enzyme	0	0
STX1B	P61266		KW-0025;KW-0175;KW-0963;KW-0206;KW-0225;KW-0887;KW-0472;KW-0532;KW-0539;KW-0597	non-enzyme	0	0
STXBP1	P61764		KW-0002;KW-0025;KW-0963;KW-0225;KW-0887;KW-0991;KW-0472;KW-0597;KW-0653;KW-1267	non-enzyme	0	0
SUCLA2	Q9P2R7	6.2.1.5;6.2.1.-;6.2.1.9;6;.;2;1;5;9	KW-0002;KW-0007;KW-0025;KW-0067;KW-0225;KW-0436;KW-0460;KW-0479;KW-0496;KW-0547	non-enzyme	0	0
SUCLG1	P53597	6.2.1.4;6.2.1.5;6.2.1.-;6.2.1.9;6;.;2;1;5;4;9	KW-0002;KW-0007;KW-0225;KW-0436;KW-0496;KW-0547;KW-1274;KW-1267;KW-1185;KW-0809	non-enzyme	0	0
SUFU	Q9UMX1		KW-0002;KW-0007;KW-0025;KW-1186;KW-0963;KW-0217;KW-0225;KW-1017;KW-0979;KW-0539	non-enzyme	0	0
SULT2B1	O00204	2.8.2.2;2;.;8	KW-0002;KW-0025;KW-0963;KW-0225;KW-0256;KW-0977;KW-0443;KW-0492;KW-0539;KW-0597	non-enzyme	0	0
SUMF1	Q8NBK3	1.8.3.7;1;.;8;3;7	KW-0002;KW-0025;KW-0106;KW-0186;KW-0903;KW-0225;KW-1015;KW-0256;KW-0325;KW-0977	oxidoreductase	0	0
SUOX	P51687	1.8.3.1;1;.;8;3	KW-0002;KW-0225;KW-0887;KW-0349;KW-0991;KW-0408;KW-0479;KW-0496;KW-0500;KW-0560	oxidoreductase	0	0
SURF1	Q15526		KW-0025;KW-0144;KW-0225;KW-0431;KW-0472;KW-0496;KW-0999;KW-0523;KW-0622;KW-1274	non-enzyme	0	0
SUZ12	Q15022		KW-0002;KW-0156;KW-0160;KW-0225;KW-0991;KW-1017;KW-0479;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
SYN1	P17600		KW-0009;KW-0025;KW-0966;KW-0968;KW-0225;KW-0887;KW-0325;KW-0333;KW-0991;KW-0488	non-enzyme	0	0
SYNE1				non-enzyme	0	1
SYNGAP1	Q96PV0		KW-0025;KW-1269;KW-1268;KW-0225;KW-0343;KW-0991;KW-0597;KW-1267;KW-1185;KW-0729	non-enzyme	0	0
SYP	P08247		KW-0025;KW-0106;KW-0968;KW-0225;KW-0325;KW-0991;KW-0472;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
SYT1	P21579		KW-0002;KW-0106;KW-0963;KW-0968;KW-0221;KW-0225;KW-0325;KW-0449;KW-0472;KW-0479	non-enzyme	0	0
SYT2	Q8N9I0		KW-0002;KW-0106;KW-1004;KW-0963;KW-0968;KW-0221;KW-0225;KW-0325;KW-0472;KW-0479	non-enzyme	0	0
SZT2	Q5T011		KW-0025;KW-0225;KW-0887;KW-0458;KW-0472;KW-0576;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
TAC3	Q9UHF0		KW-0002;KW-0025;KW-0027;KW-0165;KW-0225;KW-1016;KW-0527;KW-1267;KW-1185;KW-0964	non-enzyme	0	0
TACO1	Q9BSH4		KW-0010;KW-0175;KW-0431;KW-0496;KW-1274;KW-1267;KW-1185;KW-0810	non-enzyme	0	0
TAF1				non-enzyme	0	1
TAF13	Q15543		KW-0002;KW-0225;KW-0991;KW-0539;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
TAF2	Q6P1X5		KW-0002;KW-0225;KW-0991;KW-0539;KW-0597;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
TAF6	P49848		KW-0002;KW-0025;KW-0053;KW-0903;KW-0225;KW-0991;KW-1017;KW-0488;KW-0539;KW-0597	non-enzyme	0	0
TAFAZZIN	Q16635	2.3.1.-	KW-0012;KW-0025;KW-0122;KW-0963;KW-0225;KW-0443;KW-0472;KW-0496;KW-0999;KW-1000	non-enzyme	0	0
TALDO1	P37837	2.2.1.2;2;.;1	KW-0002;KW-0007;KW-0024;KW-0963;KW-0225;KW-0539;KW-0570;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
TANGO2				non-enzyme	0	1
TAOK1	Q7L7X3	2.7.11.1;2;.;7;1	KW-0025;KW-0053;KW-0067;KW-0175;KW-0963;KW-0225;KW-0227;KW-0234;KW-0991;KW-0418	kinase	0	0
TAP1				non-enzyme	0	1
TAPT1	Q6NXT6		KW-0007;KW-0025;KW-0966;KW-0891;KW-1186;KW-0969;KW-0970;KW-0963;KW-0206;KW-0217	non-enzyme	0	0
TASP1	Q9H6P5	3.4.25.-	KW-0002;KW-0025;KW-0068;KW-0903;KW-0225;KW-0378;KW-0645;KW-1267;KW-1185;KW-0888	protease	0	0
TAT	P17735	2.6.1.5;2;.;6;1;5	KW-0002;KW-0007;KW-0032;KW-0225;KW-0991;KW-1007;KW-0585;KW-0597;KW-1267;KW-0663	non-enzyme	0	0
TBC1D20				non-enzyme	0	1
TBC1D23				non-enzyme	0	1
TBC1D24	Q9ULP9		KW-0025;KW-1003;KW-0966;KW-0963;KW-0968;KW-0209;KW-0225;KW-0887;KW-0343;KW-0991	non-enzyme	0	0
TBC1D2B				non-enzyme	0	1
TBCD	Q9BTW9		KW-0025;KW-0965;KW-1003;KW-0143;KW-0963;KW-0206;KW-0225;KW-0343;KW-0472;KW-0523	non-enzyme	0	0
TBCE				non-enzyme	0	1
TBCK				non-enzyme	0	1
TBK1	Q9UHD2	2.7.11.1;2;.;7;1	KW-0002;KW-0036;KW-0051;KW-0067;KW-0175;KW-0963;KW-0225;KW-0955;KW-0945;KW-0391	kinase	0	0
TBL1XR1	Q9BZK7		KW-0002;KW-0007;KW-0010;KW-0156;KW-0225;KW-0991;KW-1017;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
TBR1	Q16650		KW-0025;KW-1268;KW-0225;KW-0238;KW-0991;KW-0539;KW-0597;KW-1267;KW-1185;KW-0804	non-enzyme	0	0
TBX1				non-enzyme	0	1
TBX15				non-enzyme	0	1
TBX18	O95935		KW-0217;KW-0225;KW-0238;KW-0539;KW-1267;KW-1185;KW-0678;KW-0804;KW-0805	non-enzyme	0	0
TBX19	O60806		KW-0010;KW-0225;KW-0238;KW-0539;KW-1267;KW-1185;KW-0678;KW-0804;KW-0805	non-enzyme	0	0
TBX20	Q9UMR3		KW-0976;KW-0122;KW-0217;KW-0225;KW-0238;KW-0539;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
TBX22	Q9Y458		KW-0025;KW-0209;KW-0225;KW-0238;KW-0242;KW-0539;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
TBX3	O15119		KW-0002;KW-0025;KW-0217;KW-0225;KW-0238;KW-0539;KW-0597;KW-1267;KW-1185;KW-0678	non-enzyme	0	0
TBX4	P57082		KW-0025;KW-0217;KW-0225;KW-0238;KW-0539;KW-0597;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
TBX5	Q99593		KW-0002;KW-0007;KW-0025;KW-1020;KW-0122;KW-0963;KW-0217;KW-0225;KW-0238;KW-0539	non-enzyme	0	0
TBXT	O15178		KW-0002;KW-0010;KW-0025;KW-0217;KW-0225;KW-0238;KW-0539;KW-1267;KW-1185;KW-0804	non-enzyme	0	0
TCF12	Q99081		KW-0002;KW-0025;KW-0989;KW-0217;KW-0221;KW-0225;KW-0238;KW-1016;KW-1017;KW-0956	non-enzyme	0	0
TCF20	Q9UGU0		KW-0007;KW-0010;KW-0025;KW-0225;KW-0238;KW-0991;KW-1017;KW-0479;KW-0488;KW-0539	non-enzyme	0	0
TCF4	P15884		KW-0002;KW-0010;KW-0025;KW-1212;KW-0221;KW-0225;KW-0238;KW-0887;KW-0991;KW-0524	non-enzyme	0	0
TCF7L2				non-enzyme	0	1
TCN2	P20062		KW-0002;KW-0025;KW-0170;KW-0171;KW-0903;KW-0225;KW-1015;KW-0406;KW-0479;KW-1267	non-enzyme	0	0
TCOF1	Q13428		KW-0007;KW-0025;KW-0903;KW-0225;KW-1017;KW-0539;KW-0597;KW-1267;KW-1185;KW-0832	non-enzyme	0	0
TCTN1				non-enzyme	0	1
TCTN2				non-enzyme	0	1
TCTN3	Q6NUS6		KW-0025;KW-0053;KW-1186;KW-0970;KW-0225;KW-0325;KW-0979;KW-0472;KW-1267;KW-1185	non-enzyme	0	0
TDO2	P48775	1.13.11.11;1;.;3	KW-0002;KW-0223;KW-0225;KW-0349;KW-0408;KW-0479;KW-0560;KW-1267;KW-1185;KW-0823	oxidoreductase	0	0
TDP1	Q9NUW8	3.1.4.-	KW-0002;KW-0025;KW-0963;KW-0225;KW-0227;KW-0234;KW-0269;KW-0378;KW-0523;KW-0540	non-enzyme	0	0
TECPR2	O15040		KW-0025;KW-0072;KW-0890;KW-0523;KW-0622;KW-1267;KW-1185;KW-0677;KW-0853	non-enzyme	0	0
TECRL				non-enzyme	0	1
TECTA	O75443		KW-1003;KW-0209;KW-0225;KW-1015;KW-0272;KW-0325;KW-0336;KW-1009;KW-0449;KW-0472	non-enzyme	0	0
TEK	Q02763	2.7.10.1;2;.;7;1;0	KW-0002;KW-0025;KW-0037;KW-0067;KW-0965;KW-1003;KW-0963;KW-0206;KW-0903;KW-0225	kinase	0	0
TENM3	Q9P273		KW-0130;KW-1003;KW-0966;KW-0221;KW-0225;KW-1015;KW-0245;KW-0325;KW-0472;KW-1013	non-enzyme	0	0
TENT5A	Q96IP4	2.7.7.19;2;.;7;1;9	KW-0002;KW-0025;KW-0963;KW-0225;KW-0548;KW-1065;KW-1267;KW-1185;KW-0677;KW-0808	kinase	0	0
TERC				non-enzyme	0	1
TERT	O14746	2.7.7.49;2;.;7;4;9	KW-0002;KW-0025;KW-0158;KW-0963;KW-0225;KW-0238;KW-1011;KW-0460;KW-0479;KW-0548	kinase	0	0
TET3	O43151	1.14.11.80;1;.;4;8;0	KW-0002;KW-0025;KW-0156;KW-0158;KW-0963;KW-0217;KW-0223;KW-0225;KW-0238;KW-0991	oxidoreductase	0	0
TF	P02787		KW-0002;KW-0903;KW-0225;KW-1015;KW-0325;KW-0406;KW-0408;KW-0410;KW-0479;KW-0488	non-enzyme	0	0
TFAM	Q00059		KW-0002;KW-0010;KW-0025;KW-0903;KW-0225;KW-0238;KW-0496;KW-1135;KW-0597;KW-1274	non-enzyme	0	0
TFR2	Q9UP52		KW-0025;KW-1003;KW-0963;KW-0225;KW-1015;KW-0325;KW-0472;KW-1267;KW-0675;KW-1185	non-enzyme	0	0
TG	P01266		KW-0002;KW-0025;KW-0984;KW-0903;KW-0225;KW-1015;KW-0325;KW-0372;KW-0405;KW-0654	non-enzyme	0	0
TGDS	O95455	4.2.1.76;4;.;2;1;7;6	KW-0225;KW-0256;KW-0333;KW-0456;KW-0520;KW-1267;KW-1185	non-enzyme	0	0
TGFB2	P61812		KW-0002;KW-0025;KW-0993;KW-0160;KW-0165;KW-0903;KW-0225;KW-1015;KW-0272;KW-0325	non-enzyme	0	0
TGFB3	P10600		KW-0002;KW-0025;KW-0122;KW-0165;KW-0225;KW-1015;KW-0272;KW-0325;KW-0339;KW-0488	non-enzyme	0	0
TGFBR1	P36897	2.7.11.30;2;.;7;1;3;0	KW-0002;KW-0025;KW-0993;KW-0053;KW-0067;KW-0965;KW-1003;KW-0989;KW-0221;KW-0903	kinase	0	0
TGFBR2	P37173	2.7.11.30;2;.;7;1;3;0	KW-0002;KW-0025;KW-0993;KW-0053;KW-0067;KW-1003;KW-0989;KW-0221;KW-0903;KW-0225	kinase	0	0
TGIF1	Q15583		KW-0002;KW-0025;KW-0225;KW-0238;KW-0370;KW-0371;KW-0539;KW-1267;KW-1185;KW-0678	non-enzyme	0	0
TGM1	P22735	2.3.2.13;2;.;3;1	KW-0002;KW-0012;KW-0025;KW-0106;KW-1003;KW-0963;KW-0903;KW-0225;KW-0977;KW-0417	non-enzyme	0	0
TGM5	O43548	2.3.2.13;2;.;3;1	KW-0007;KW-0012;KW-0025;KW-0106;KW-0963;KW-0903;KW-0225;KW-0479;KW-1267;KW-1185	non-enzyme	0	0
TH	P07101	1.14.16.2;1;.;4;6;2	KW-0002;KW-0025;KW-0127;KW-0966;KW-0963;KW-0968;KW-0225;KW-1023;KW-0408;KW-0479	oxidoreductase	0	0
THAP1	Q9NVV9		KW-0002;KW-0025;KW-0131;KW-0175;KW-0225;KW-0238;KW-1023;KW-0479;KW-0539;KW-1267	non-enzyme	0	0
THG1L	Q9NWX6	2.7.7.79;2;.;7;9	KW-0002;KW-0963;KW-0225;KW-0342;KW-0460;KW-0472;KW-0479;KW-0496;KW-1000;KW-0523	kinase	0	0
THOC6	Q86W42		KW-0002;KW-0025;KW-0053;KW-0217;KW-0225;KW-0991;KW-0507;KW-0508;KW-0509;KW-0539	non-enzyme	0	0
THRA	P10827		KW-0002;KW-0025;KW-0984;KW-0963;KW-0225;KW-0238;KW-0479;KW-0539;KW-1267;KW-0675	non-enzyme	0	0
TIMM22	Q9Y584		KW-0002;KW-0225;KW-1015;KW-0472;KW-0496;KW-0999;KW-1274;KW-0653;KW-1267;KW-1185	non-enzyme	0	0
TIMM8A				non-enzyme	0	1
TIMP3	P35625		KW-0002;KW-0903;KW-0225;KW-1015;KW-0272;KW-0479;KW-0481;KW-0483;KW-0646;KW-1267	non-enzyme	0	0
TINF2	Q9BSI4		KW-0002;KW-0007;KW-0025;KW-0158;KW-0225;KW-1011;KW-1017;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
TJP2	Q9UDY2		KW-0002;KW-0877;KW-0025;KW-0965;KW-1003;KW-0225;KW-0988;KW-0472;KW-0539;KW-0597	non-enzyme	0	0
TKT	P29401	2.2.1.1;2;.;1	KW-0002;KW-0007;KW-0025;KW-0106;KW-0903;KW-0225;KW-0242;KW-1017;KW-0460;KW-0479	non-enzyme	0	0
TLK2				non-enzyme	0	1
TMC6				non-enzyme	0	1
TMC8				non-enzyme	0	1
TMCO1				non-enzyme	0	1
TMEM126A				non-enzyme	0	1
TMEM126B				non-enzyme	0	1
TMEM127	O75204		KW-0007;KW-1003;KW-0963;KW-0472;KW-0597;KW-1267;KW-1185;KW-0812;KW-1133;KW-0043	non-enzyme	0	0
TMEM138	Q9NPI0		KW-0025;KW-0966;KW-1186;KW-0969;KW-0970;KW-0225;KW-0325;KW-0979;KW-0472;KW-1267	non-enzyme	0	0
TMEM165	Q9HC07		KW-0025;KW-0050;KW-0175;KW-0900;KW-0225;KW-0333;KW-0472;KW-1267;KW-1185;KW-0732	non-enzyme	0	0
TMEM222	Q9H0R3		KW-0025;KW-0966;KW-0225;KW-0887;KW-0991;KW-0472;KW-1267;KW-1185;KW-0812;KW-1133	non-enzyme	0	0
TMEM231	Q9H6L2		KW-0025;KW-1003;KW-0966;KW-1186;KW-0969;KW-0970;KW-0225;KW-0325;KW-0979;KW-0981	non-enzyme	0	0
TMEM237				non-enzyme	0	1
TMEM240				non-enzyme	0	1
TMEM260	Q9NX78	2.4.1.109;2;.;4;1;0;9	KW-0025;KW-0225;KW-0256;KW-0325;KW-0328;KW-0472;KW-1267;KW-1185;KW-0808;KW-0812	non-enzyme	0	0
TMEM67	Q5HYA8		KW-0002;KW-0083;KW-1003;KW-0966;KW-1186;KW-0969;KW-0970;KW-0175;KW-0963;KW-0206	non-enzyme	0	0
TMEM70				non-enzyme	0	1
TMEM94				non-enzyme	0	1
TMPRSS6				non-enzyme	0	1
TMTC3	Q6ZXV5	2.4.1.109;2;.;4;1;0;9	KW-0025;KW-0225;KW-0256;KW-0325;KW-0451;KW-0472;KW-0597;KW-1267;KW-1185;KW-0677	non-enzyme	0	0
TMX2	Q9Y320		KW-0002;KW-0025;KW-0225;KW-1015;KW-0256;KW-0991;KW-0451;KW-0472;KW-0496;KW-0523	non-enzyme	0	0
TNFRSF11B	O00300		KW-0002;KW-0053;KW-0903;KW-0225;KW-1015;KW-0325;KW-1267;KW-0675;KW-1185;KW-0677	non-enzyme	0	0
TNFRSF13B				non-enzyme	0	1
TNFRSF4	P43489		KW-0002;KW-0225;KW-1015;KW-0325;KW-1183;KW-0945;KW-0472;KW-1267;KW-0675;KW-1185	non-enzyme	0	0
TNFSF11	O14788		KW-0002;KW-0025;KW-1003;KW-0202;KW-0963;KW-0217;KW-0221;KW-0225;KW-0325;KW-0472	non-enzyme	0	0
TNNI2	P48788		KW-0002;KW-0007;KW-0009;KW-0025;KW-0225;KW-0514;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
TNNT2	P45379		KW-0002;KW-0007;KW-0025;KW-0122;KW-0903;KW-0225;KW-0514;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
TNNT3	P45378		KW-0007;KW-0025;KW-0225;KW-0514;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
TNRC6B	Q9UPQ9		KW-0025;KW-1268;KW-0175;KW-0963;KW-0225;KW-0991;KW-0597;KW-1267;KW-1185;KW-0694	non-enzyme	0	0
TNXB	P22105		KW-0002;KW-0025;KW-0130;KW-0175;KW-0903;KW-0225;KW-1015;KW-0245;KW-0248;KW-0272	non-enzyme	0	0
TOE1	Q96GM8		KW-0002;KW-0007;KW-0025;KW-0903;KW-0225;KW-0479;KW-0523;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
TOGARAM1	Q9Y4F4		KW-0025;KW-0966;KW-1186;KW-0970;KW-0963;KW-0206;KW-0225;KW-0979;KW-1267;KW-1185	non-enzyme	0	0
TONSL	Q96HA7		KW-0002;KW-0025;KW-0040;KW-0156;KW-0158;KW-0963;KW-0225;KW-0227;KW-0234;KW-0242	non-enzyme	0	0
TOP3A	Q13472	5.6.2.1;5;.;6;2;1	KW-0002;KW-0025;KW-0225;KW-0238;KW-0242;KW-0413;KW-0460;KW-0479;KW-0496;KW-1274	non-enzyme	0	0
TOPORS				non-enzyme	0	1
TOR1A	O14656	3.6.4.-	KW-0002;KW-0025;KW-0067;KW-0966;KW-0143;KW-0963;KW-0968;KW-0206;KW-0225;KW-1023	non-enzyme	0	0
TOR1AIP1	Q5JTV8		KW-0002;KW-0877;KW-0025;KW-0175;KW-0325;KW-1017;KW-0947;KW-0472;KW-0539;KW-0558	non-enzyme	0	0
TP53	P04637		KW-0002;KW-0007;KW-0010;KW-0877;KW-0025;KW-0053;KW-0090;KW-0131;KW-0963;KW-0206	non-enzyme	0	0
TP53RK	Q96S44	3.6.-.-;2.7.11.1;2;.;7;1	KW-0002;KW-0067;KW-0963;KW-0225;KW-0887;KW-0378;KW-0991;KW-0418;KW-0547;KW-0539	kinase	0	0
TP63	Q9H3D4		KW-0002;KW-0010;KW-0877;KW-0025;KW-0053;KW-0217;KW-0225;KW-0238;KW-0038;KW-1017	non-enzyme	0	0
TP73				non-enzyme	0	1
TPI1	P60174	5.3.1.1;4.2.3.3;5;.;3;1;4;2	KW-0002;KW-0007;KW-0877;KW-0025;KW-0963;KW-0903;KW-0225;KW-0312;KW-0324;KW-0360	non-enzyme	0	0
TPK1	Q9H3S4	2.7.6.-	KW-0002;KW-0025;KW-0067;KW-0225;KW-0418;KW-0547;KW-1267;KW-1185;KW-0808	kinase	0	0
TPM2	P07951		KW-0007;KW-0009;KW-0025;KW-0175;KW-0963;KW-0206;KW-0903;KW-0225;KW-0514;KW-1057	non-enzyme	0	0
TPP1	O14773	3.4.14.9;3;.;4;1;9	KW-0002;KW-0025;KW-0068;KW-0106;KW-0903;KW-0225;KW-1015;KW-0887;KW-0325;KW-0378	protease	0	0
TPP2	P29144	3.4.14.10;3;.;4;1;0	KW-0007;KW-0031;KW-0963;KW-0903;KW-0225;KW-0378;KW-0539;KW-0597;KW-0645;KW-1267	protease	0	0
TPRKB	Q9Y3C4		KW-0002;KW-0025;KW-0963;KW-0225;KW-0887;KW-0991;KW-0539;KW-1267;KW-1185;KW-0819	non-enzyme	0	0
TPRN				non-enzyme	0	1
TRAF3IP1	Q8TDR0		KW-0002;KW-0025;KW-0966;KW-1186;KW-0969;KW-0970;KW-0175;KW-0963;KW-0206;KW-0225	non-enzyme	0	0
TRAIP	Q9BWF2	2.3.2.27;2;.;3;7	KW-0002;KW-0158;KW-0175;KW-0963;KW-0225;KW-0227;KW-0234;KW-0242;KW-0991;KW-1017	non-enzyme	0	0
TRAPPC11				non-enzyme	0	1
TRAPPC12				non-enzyme	0	1
TRAPPC2	P0DI81		KW-0025;KW-0963;KW-0225;KW-0931;KW-0539;KW-0597;KW-1185;KW-0804;KW-0813	non-enzyme	0	0
TRAPPC4				non-enzyme	0	1
TRAPPC6B				non-enzyme	0	1
TRAPPC9				non-enzyme	0	1
TRDN	Q13061		KW-0025;KW-1003;KW-0225;KW-1015;KW-0325;KW-0472;KW-0597;KW-1267;KW-1185;KW-0703	non-enzyme	0	0
TREM2	Q9NZC2		KW-0002;KW-0025;KW-0026;KW-1008;KW-1003;KW-0225;KW-1015;KW-0325;KW-0393;KW-0446	non-enzyme	0	0
TREX1	Q9NSU2	3.1.11.2;3;.;1;2	KW-0002;KW-0948;KW-0025;KW-0963;KW-0225;KW-0256;KW-0269;KW-0378;KW-0460;KW-0472	non-enzyme	0	0
TRIM2	Q9C040	2.3.2.27;2;.;3;7	KW-0002;KW-0025;KW-0144;KW-0963;KW-0225;KW-0479;KW-0523;KW-0622;KW-0597;KW-1267	non-enzyme	0	0
TRIM28				non-enzyme	0	1
TRIM32	Q13049	2.3.2.27;2;.;3;7	KW-0002;KW-0007;KW-0083;KW-1186;KW-0175;KW-0963;KW-0903;KW-0225;KW-0256;KW-0991	non-enzyme	0	0
TRIM37	O94972	2.3.2.27;2;.;3;7	KW-0002;KW-0007;KW-0025;KW-0158;KW-0175;KW-0963;KW-0242;KW-0472;KW-0479;KW-0576	non-enzyme	0	0
TRIM8				non-enzyme	0	1
TRIO	O75962	2.7.11.1;2;.;7;1	KW-0002;KW-0025;KW-0067;KW-0966;KW-0963;KW-0225;KW-1015;KW-0344;KW-0393;KW-0991	kinase	0	0
TRIP11				non-enzyme	0	1
TRIP12	Q14669	2.3.2.26;2;.;3;6	KW-0002;KW-0007;KW-0025;KW-1268;KW-0225;KW-0227;KW-0234;KW-0991;KW-0539;KW-0597	non-enzyme	0	0
TRIP13	Q15645		KW-0002;KW-0007;KW-0025;KW-0067;KW-0221;KW-0225;KW-0469;KW-0547;KW-0896;KW-1267	non-enzyme	0	0
TRIP4	Q15650		KW-0002;KW-0007;KW-0912;KW-0963;KW-0206;KW-1017;KW-0479;KW-0523;KW-0539;KW-0597	non-enzyme	0	0
TRMT10A	Q8TBZ6	2.1.1.221;2;.;1	KW-0002;KW-0175;KW-0219;KW-0225;KW-0242;KW-0991;KW-0489;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
TRMT10C	Q7L0Y3	2.1.1.-;2.1.1.218;2.1.1.221;2;.;1;8	KW-0002;KW-0175;KW-0225;KW-0489;KW-0496;KW-1135;KW-0597;KW-1274;KW-1267;KW-1185	non-enzyme	0	0
TRNT1	Q96Q11	2.7.7.72;2;.;7	KW-0002;KW-0007;KW-0025;KW-0067;KW-0963;KW-0225;KW-1015;KW-0460;KW-0479;KW-0496	kinase	0	0
TRPA1	O75762		KW-0002;KW-0040;KW-0106;KW-0107;KW-0109;KW-1003;KW-0175;KW-0225;KW-1015;KW-0325	non-enzyme	0	0
TRPC3	Q13507		KW-0002;KW-0025;KW-0040;KW-0106;KW-0107;KW-0109;KW-1003;KW-0225;KW-0325;KW-0407	non-enzyme	0	0
TRPM1				non-enzyme	0	1
TRPM4	Q8TD43		KW-0002;KW-1064;KW-0025;KW-0067;KW-0106;KW-0112;KW-1003;KW-0175;KW-0225;KW-1015	non-enzyme	0	0
TRPS1				non-enzyme	0	1
TRPV3	Q8NET8		KW-0002;KW-0025;KW-0040;KW-0106;KW-0107;KW-0109;KW-1003;KW-0963;KW-0225;KW-0407	non-enzyme	0	0
TRPV4	Q9HBA0		KW-0002;KW-0025;KW-0040;KW-0067;KW-0106;KW-0107;KW-0109;KW-0112;KW-0965;KW-1003	non-enzyme	0	0
TRPV6	Q9H1D0		KW-0002;KW-0025;KW-0040;KW-0106;KW-0107;KW-0109;KW-0112;KW-1003;KW-0225;KW-0325	non-enzyme	0	0
TSC1	Q92574		KW-0002;KW-0025;KW-0143;KW-0175;KW-0963;KW-0225;KW-0887;KW-1017;KW-0458;KW-0472	non-enzyme	0	0
TSC2	P49815		KW-0002;KW-0025;KW-0963;KW-0225;KW-0887;KW-0343;KW-0945;KW-0458;KW-0472;KW-0597	non-enzyme	0	0
TSEN15	Q8WW01		KW-0002;KW-0025;KW-0903;KW-0225;KW-0507;KW-0539;KW-0597;KW-1267;KW-1185;KW-0819	non-enzyme	0	0
TSEN54	Q7Z6J9		KW-0002;KW-0007;KW-0025;KW-0225;KW-0488;KW-0507;KW-0523;KW-0539;KW-0597;KW-1021	non-enzyme	0	0
TSFM	P43897		KW-0002;KW-0025;KW-0122;KW-0225;KW-0251;KW-0496;KW-0597;KW-1274;KW-0648;KW-1267	non-enzyme	0	0
TSHB				non-enzyme	0	1
TSHR	P16473		KW-0002;KW-0025;KW-1003;KW-0984;KW-0903;KW-0225;KW-1015;KW-0297;KW-0325;KW-0433	non-enzyme	0	0
TSPAN12	O95859		KW-0025;KW-0037;KW-1003;KW-0225;KW-0449;KW-0472;KW-0564;KW-1267;KW-1185;KW-0812	non-enzyme	0	0
TSPAN7				non-enzyme	0	1
TTC12	Q9H892		KW-0025;KW-1186;KW-0970;KW-0963;KW-0225;KW-0597;KW-0990;KW-1267;KW-1185;KW-0677	non-enzyme	0	0
TTC19				non-enzyme	0	1
TTC5	Q8N0Z6		KW-0002;KW-0963;KW-0968;KW-0225;KW-0227;KW-0234;KW-0991;KW-0496;KW-0539;KW-0597	non-enzyme	0	0
TTC7A				non-enzyme	0	1
TTC8	Q8TAM2		KW-0025;KW-0083;KW-1003;KW-0966;KW-1186;KW-0969;KW-0970;KW-0963;KW-0206;KW-0225	non-enzyme	0	0
TTLL5	Q6EMB2	6.3.2.-	KW-0025;KW-0067;KW-0966;KW-0969;KW-0182;KW-0963;KW-0206;KW-0225;KW-0436;KW-0460	non-enzyme	0	0
TTN	Q8WZ42	2.7.11.1;2;.;7;1	KW-0002;KW-0025;KW-0067;KW-0106;KW-0112;KW-0122;KW-0175;KW-0963;KW-0903;KW-0225	kinase	0	0
TTPA	P49638		KW-0002;KW-0963;KW-0225;KW-0446;KW-1267;KW-1185;KW-0813	non-enzyme	0	0
TTR	P02766		KW-0002;KW-0034;KW-1008;KW-0963;KW-0903;KW-0225;KW-0301;KW-0325;KW-0372;KW-0622	non-enzyme	0	0
